date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:56:33	203700/203700	---M--	200	added ('OK')	application/octet-stream	etag:%22632dbaa5-31bb4%22	https://demo.dashboardpack.com/marketing-html/vendors/material_icon/MaterialIcons-Regular.ttf	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/material_icon/MaterialIcons-Regular.ttf	(from https://demo.dashboardpack.com/marketing-html/vendors/material_icon/material-icons.css)
09:56:33	203780/203780	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22632dbaa5-31c04%22	https://demo.dashboardpack.com/marketing-html/vendors/material_icon/material-icons.woff	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/material_icon/material-icons.woff	(from https://demo.dashboardpack.com/marketing-html/vendors/material_icon/material-icons.css)
09:56:33	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2002:56:35%20GMT	https://demo.dashboardpack.com/marketing-html/img/progress/progress-bg.png	F:/nova/template/demo.dashboardpack.com/marketing-html/img/progress/progress-bg.b0.delayed	(from https://demo.dashboardpack.com/marketing-html/css/style1.css)
09:56:34	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2002:56:35%20GMT	https://demo.dashboardpack.com/marketing-html/img/progress/design-progress-yellow.png	F:/nova/template/demo.dashboardpack.com/marketing-html/img/progress/design-progress-yellow.png	(from https://demo.dashboardpack.com/marketing-html/css/style1.css)
09:56:34	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2002:56:36%20GMT	https://demo.dashboardpack.com/marketing-html/img/progress/design-progress-red.png	F:/nova/template/demo.dashboardpack.com/marketing-html/img/progress/design-progress-red.png	(from https://demo.dashboardpack.com/marketing-html/css/style1.css)
09:56:35	1510669/1510669	---M--	200	added ('OK')	image/jpeg	etag:%22632dba31-170d0d%22	https://demo.dashboardpack.com/marketing-html/img/card2.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/card2.jpg	(from https://demo.dashboardpack.com/marketing-html/css/style1.css)
09:56:35	1016/1016	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba85-552%22	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/apex_dashboard.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/apex_chart/apex_dashboard.js	(from https://demo.dashboardpack.com/marketing-html/index_2.html)
09:56:35	457774/457774	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba86-6fc4e%22	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/apexcharts.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/apex_chart/apexcharts.js	(from https://demo.dashboardpack.com/marketing-html/index_2.html)
09:56:36	3463/3463	---M--	200	added ('OK')	image/png	etag:%22632dba35-d87%22	https://demo.dashboardpack.com/marketing-html/img/logo_white.png	F:/nova/template/demo.dashboardpack.com/marketing-html/img/logo_white.png	(from https://demo.dashboardpack.com/marketing-html/index_3.html)
09:56:36	14718/14718	---MCZ	200	added ('OK')	text/css	etag:W/%22632dba89-6eff%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/core/main.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/core/main.css	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:36	1006/1006	---MCZ	200	added ('OK')	text/css	etag:W/%22632dba89-75d%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/daygrid/main.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/daygrid/main.css	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:37	3433/3433	---MCZ	200	added ('OK')	text/css	etag:W/%22632dba8c-1dbd%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/timegrid/main.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/timegrid/main.css	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:37	1114/1114	---MCZ	200	added ('OK')	text/css	etag:W/%22632dba8a-808%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/list/main.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/list/main.css	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:37	211099/211099	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba89-5d4af%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/core/main.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/core/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:38	55001/55001	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba8a-19b34%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/interaction/main.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/interaction/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:38	42279/42279	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba89-14706%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/daygrid/main.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/daygrid/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:38	37089/37089	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba8c-11b33%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/timegrid/main.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/timegrid/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:39	10088/10088	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba8a-4214%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/list/main.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/list/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:40	1214/1214	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba88-869%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/activation.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/calender_js/activation.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
09:56:40	6906/6906	---M--	200	added ('OK')	image/png	etag:%22632dba41-1afa%22	https://demo.dashboardpack.com/marketing-html/img/messages/1.png	F:/nova/template/demo.dashboardpack.com/marketing-html/img/messages/1.png	(from https://demo.dashboardpack.com/marketing-html/mail_box.html)
09:56:41	43688/43688	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba98-134b9%22	https://demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.js	(from https://demo.dashboardpack.com/marketing-html/datepicker.html)
09:56:41	538/538	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba97-288%22	https://demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.en.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.en.js	(from https://demo.dashboardpack.com/marketing-html/datepicker.html)
09:56:42	337/337	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba97-2ab%22	https://demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.custom.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.custom.js	(from https://demo.dashboardpack.com/marketing-html/datepicker.html)
09:56:43	54784/54784	---MCZ	200	added ('OK')	text/css	etag:W/%22632dba7f-118d0%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/wow/animate.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/animation/wow/animate.css	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:43	109835/109835	---M--	200	added ('OK')	image/jpeg	etag:%22632dba4f-1ad0b%22	https://demo.dashboardpack.com/marketing-html/img/tilt/1.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/tilt/1.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:43	101472/101472	---M--	200	added ('OK')	image/jpeg	etag:%22632dba4f-18c60%22	https://demo.dashboardpack.com/marketing-html/img/tilt/2.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/tilt/2.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:43	179432/179432	---M--	200	added ('OK')	image/jpeg	etag:%22632dba4f-2bce8%22	https://demo.dashboardpack.com/marketing-html/img/tilt/3.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/tilt/3.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:44	179432/179432	---M--	200	added ('OK')	image/jpeg	etag:%22632dba4f-2bce8%22	https://demo.dashboardpack.com/marketing-html/img/tilt/4.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/tilt/4.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:44	140425/140425	---M--	200	added ('OK')	image/jpeg	etag:%22632dba50-22489%22	https://demo.dashboardpack.com/marketing-html/img/tilt/5.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/tilt/5.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:44	69027/69027	---M--	200	added ('OK')	image/jpeg	etag:%22632dba50-10da3%22	https://demo.dashboardpack.com/marketing-html/img/tilt/6.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/tilt/6.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:45	91786/91786	---M--	200	added ('OK')	image/jpeg	etag:%22632dba50-1668a%22	https://demo.dashboardpack.com/marketing-html/img/tilt/7.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/tilt/7.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:45	8416/8416	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba83-20e0%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/wow/wow.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/animation/wow/wow.min.js	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:45	54/54	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba81-4a%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/wow/wow-init.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/animation/wow/wow-init.js	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
09:56:45	31729/31729	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaaa-7bf1%22	https://demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe.min.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
09:56:46	9879/9879	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa9-2697%22	https://demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe-ui-default.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe-ui-default.min.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
09:56:46	3015/3015	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaaa-192c%22	https://demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
09:56:46	9095/9095	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaae-2387%22	https://demo.dashboardpack.com/marketing-html/vendors/scroll_reval/scrollreveal.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/scroll_reval/scrollreveal.min.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
09:56:47	7518/7518	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaad-1d62%22	https://demo.dashboardpack.com/marketing-html/vendors/scroll_reval/modernizr.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/scroll_reval/modernizr.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
09:56:48	174/174	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaad-1ba%22	https://demo.dashboardpack.com/marketing-html/vendors/scroll_reval/reveal-custom.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/scroll_reval/reveal-custom.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
09:56:48	6588/6588	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba7f-265e%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/tilt/tilt.jquery.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/animation/tilt/tilt.jquery.js	(from https://demo.dashboardpack.com/marketing-html/tilt.html)
09:56:48	568/568	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba7f-323%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/tilt/tilt-custom.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/animation/tilt/tilt-custom.js	(from https://demo.dashboardpack.com/marketing-html/tilt.html)
09:56:48	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2002:56:50%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/bar_active_1.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/apex_chart/bar_active_1.js	(from https://demo.dashboardpack.com/marketing-html/tilt.html)
09:56:49	544/544	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba84-301%22	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/apex_chart_list.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/apex_chart/apex_chart_list.js	(from https://demo.dashboardpack.com/marketing-html/tilt.html)
09:56:50	299733/299733	---M--	200	added ('OK')	image/png	etag:%22632dba30-492d5%22	https://demo.dashboardpack.com/marketing-html/img/banner.png	F:/nova/template/demo.dashboardpack.com/marketing-html/img/banner.png	(from https://demo.dashboardpack.com/marketing-html/carousel.html)
09:56:50	253686/253686	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba9a-3def6%22	https://demo.dashboardpack.com/marketing-html/vendors/drag/jquery.ui.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/drag/jquery.ui.min.js	(from https://demo.dashboardpack.com/marketing-html/dargable_card.html)
09:56:50	24034/24034	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba9a-8e8c%22	https://demo.dashboardpack.com/marketing-html/vendors/drag/dragable_sortable.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/drag/dragable_sortable.js	(from https://demo.dashboardpack.com/marketing-html/dargable_card.html)
09:56:50	192/192	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba9a-110%22	https://demo.dashboardpack.com/marketing-html/vendors/drag/sortable-custom.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/drag/sortable-custom.js	(from https://demo.dashboardpack.com/marketing-html/dargable_card.html)
09:56:51	6888/6888	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba8f-34c7%22	https://demo.dashboardpack.com/marketing-html/vendors/chartjs/chartjs_init.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/chartjs/chartjs_init.js	(from https://demo.dashboardpack.com/marketing-html/chartjs.html)
09:56:51	5570/5570	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba85-2206%22	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/apexchart_lists.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/apex_chart/apexchart_lists.js	(from https://demo.dashboardpack.com/marketing-html/apex_chart.html)
09:56:51	62675/62675	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa1-f4d3%22	https://demo.dashboardpack.com/marketing-html/vendors/jquery-sparkline/jquery.sparkline.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/jquery-sparkline/jquery.sparkline.min.js	(from https://demo.dashboardpack.com/marketing-html/chart_sparkline.html)
09:56:52	2181/2181	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa1-f1b%22	https://demo.dashboardpack.com/marketing-html/vendors/jquery-sparkline/spactkine_init.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/jquery-sparkline/spactkine_init.js	(from https://demo.dashboardpack.com/marketing-html/chart_sparkline.html)
09:56:52	49850/49850	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba7d-c372%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/serial.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/am_chart/serial.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
09:56:52	6795/6795	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba6b-1a8b%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/dataloader.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/am_chart/dataloader.min.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
09:56:53	62807/62807	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba6b-f557%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/export.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/am_chart/export.min.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
09:56:53	168547/168547	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba6a-294ca%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/ammap.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/am_chart/ammap.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
09:56:54	130785/130785	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba7d-21d05%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/worldLow.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/am_chart/worldLow.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
09:56:54	14751/14751	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba6b-39d9%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/pie.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/am_chart/pie.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
09:56:55	59481/59481	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba6a-e928%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/amstock.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/am_chart/amstock.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
09:56:55	11360/11360	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dba69-519d%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/amchart-init.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/am_chart/amchart-init.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
09:56:55	151729/151729	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa7-250b1%22	https://demo.dashboardpack.com/marketing-html/vendors/nvd3/d3.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/nvd3/d3.min.js	(from https://demo.dashboardpack.com/marketing-html/nvd3_charts.html)
09:56:55	400662/400662	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa8-bd466%22	https://demo.dashboardpack.com/marketing-html/vendors/nvd3/nv.d3.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/nvd3/nv.d3.js	(from https://demo.dashboardpack.com/marketing-html/nvd3_charts.html)
09:56:56	571/571	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa7-3bd%22	https://demo.dashboardpack.com/marketing-html/vendors/nvd3/layers.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/nvd3/layers.js	(from https://demo.dashboardpack.com/marketing-html/nvd3_charts.html)
09:56:56	42700/42700	---M--	200	added ('OK')	image/jpeg	etag:%22632dba30-a6cc%22	https://demo.dashboardpack.com/marketing-html/img/card.jpg	F:/nova/template/demo.dashboardpack.com/marketing-html/img/card.jpg	(from https://demo.dashboardpack.com/marketing-html/profilebox.html)
09:56:56	8178/8178	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbaa3-9f63%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-ui.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-ui.css	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
09:56:57	230371/230371	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa3-38623%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-core.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-core.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
09:56:57	77938/77938	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa2-13072%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs_service.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs_service.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
09:56:57	81026/81026	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa3-13c82%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-ui.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-ui.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
09:56:58	15997/15997	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa3-3e7d%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-mapevents.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-mapevents.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
09:56:58	11963/11963	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbaa1-3a39%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/custom.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/mapJs/custom.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
09:56:58	6187/6187	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbab6-4a7c%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/vector-map.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/vector-map.css	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:56:58	108150/108150	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab4-1a676%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-2.0.2.min.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-2.0.2.min.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:56:59	103344/103344	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab6-193b0%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-world-mill-en.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-world-mill-en.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:56:59	111750/111750	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab6-1b486%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-us-aea-en.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-us-aea-en.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:57:00	62752/62752	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab6-f520%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-uk-mill-en.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-uk-mill-en.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:57:00	51860/51860	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab5-ca94%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-au-mill.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-au-mill.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:57:00	38213/38213	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab5-9545%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-chicago-mill-en.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-chicago-mill-en.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:57:01	114606/114606	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab5-1bfae%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-in-mill.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-in-mill.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:57:01	102109/102109	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab5-18edd%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-asia-mill.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-asia-mill.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:57:02	1241/1241	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbab6-96b%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/map-vector.js	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/verctorMap/map-vector.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
09:57:02	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2002:57:04%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/swiper_slider/css/swiper.min.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/swiper_slider/css/swiper.min.css	(from https://demo.dashboardpack.com/marketing-html/error_400.html)
09:57:02	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2002:57:04%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/select2/css/select2.min.css	F:/nova/template/demo.dashboardpack.com/marketing-html/vendors/select2/css/select2.min.css	(from https://demo.dashboardpack.com/marketing-html/error_400.html)
09:57:03	2995/2995	---M--	200	added ('OK')	image/png	etag:%22632dba32-bb3%22	https://demo.dashboardpack.com/marketing-html/img/bak_hovers/sad.png	F:/nova/template/demo.dashboardpack.com/marketing-html/img/bak_hovers/sad.png	(from https://demo.dashboardpack.com/marketing-html/error_400.html)
